run,group,config,replicate,step,reward,entropy,kl,step_seconds,format,correct,ac_tokens_per_turn,frac_all_bad,grad_norm,time/compute_delta_diff,time/total
large-r1-b,large,lora-r1,b,37,0.8703125,0.10711978375911713,0.0003394746163394302,272.93857280595694,0.953125,0.875,269.921875,0.0,114.48426818847656,,272.93857280595694
large-r1-b,large,lora-r1,b,38,0.8921875,0.1269110143184662,0.00037846717168577015,272.83915544999763,0.859375,0.90625,248.765625,0.0,1074.433349609375,,272.83915544999763
large-r1-b,large,lora-r1,b,39,0.9828125,0.09390232712030411,0.0006925428751856089,276.259162979899,0.984375,0.984375,261.359375,0.0,787.6986083984375,,276.259162979899
large-r32-a,large,lora-r32,a,0,0.0671875,0.16115142405033112,0.0007648632163181901,400.5893497579964,0.109375,0.15625,503.203125,0.5,188.33346557617188,,400.5893497579964
large-r32-a,large,lora-r32,a,1,0.03437500000000001,0.17863106727600098,0.0005728324758820236,286.99593351897784,0.09375,0.125,504.5625,0.75,178.76382446289062,,286.99593351897784
large-r32-a,large,lora-r32,a,2,-0.018749999999999996,0.17495636641979218,0.0012933679390698671,296.67249547690153,0.03125,0.078125,511.296875,0.5,179.97511291503906,,296.67249547690153
large-r32-a,large,lora-r32,a,3,0.10625,0.1817297786474228,0.0013292094226926565,289.70710443391,0.1875,0.1875,499.9375,0.5,226.06854248046875,,289.70710443391
large-r32-a,large,lora-r32,a,4,0.1375,0.14728191494941711,0.0005283529171720147,287.87663493398577,0.1875,0.21875,492.796875,0.625,164.04562377929688,,287.87663493398577
large-r32-a,large,lora-r32,a,5,-1.734723475976807e-18,0.17647810280323029,0.0005817726487293839,284.9145420429995,0.0625,0.09375,504.875,0.5,190.55149841308594,,284.9145420429995
large-r32-a,large,lora-r32,a,6,0.06875,0.18254847824573517,0.0006255140760913491,299.5125577240251,0.125,0.15625,482.59375,0.75,119.81193542480469,,299.5125577240251
large-r32-a,large,lora-r32,a,7,0.053125,0.1908293515443802,0.00034501327900215983,289.9103772790404,0.125,0.140625,503.265625,0.625,202.32069396972656,,289.9103772790404
large-r32-a,large,lora-r32,a,8,0.1015625,0.19014872610569,0.0005703602219000459,291.3264304390177,0.140625,0.1875,490.796875,0.625,166.5124053955078,,291.3264304390177
large-r32-a,large,lora-r32,a,9,0.06562499999999999,0.1685289442539215,0.0002411778987152502,287.3887723709922,0.09375,0.15625,505.53125,0.625,224.73733520507812,,287.3887723709922
large-r32-a,large,lora-r32,a,10,-0.032812499999999994,0.18286706507205963,0.0005963063449598849,286.9068057159893,0.046875,0.0625,510.015625,0.625,163.34860229492188,,286.9068057159893
large-r32-a,large,lora-r32,a,11,-0.014062499999999985,0.1872476041316986,0.0007454101578332484,287.18830108607654,0.078125,0.078125,501.53125,0.875,129.09449768066406,,287.18830108607654
large-r32-a,large,lora-r32,a,12,0.20625,0.17574332654476166,0.0006110375979915261,287.9635778419906,0.25,0.28125,488.015625,0.375,255.4103546142578,,287.9635778419906
large-r32-a,large,lora-r32,a,13,0.084375,0.2129165381193161,0.00017876455967780203,289.7529448760906,0.125,0.171875,492.140625,0.625,162.86260986328125,,289.7529448760906
large-r32-a,large,lora-r32,a,14,0.12031250000000002,0.21683409810066223,0.0007873977883718908,288.5204304798972,0.171875,0.203125,485.484375,0.5,242.88839721679688,,288.5204304798972
large-r32-a,large,lora-r32,a,15,0.4140625,0.16015663743019104,0.0006091773393563926,287.97639938700013,0.453125,0.46875,457.125,0.25,319.5013427734375,,287.97639938700013
large-r32-a,large,lora-r32,a,16,0.7078125000000001,0.15655599534511566,0.0006595646846108139,292.237287661992,0.578125,0.75,428.015625,0.125,225.6697540283203,,292.237287661992
large-r32-a,large,lora-r32,a,17,0.6109374999999999,0.1785573810338974,0.0006770110921934247,286.98088430799544,0.546875,0.65625,394.4375,0.0,322.8188171386719,,286.98088430799544
large-r32-a,large,lora-r32,a,18,0.7828125,0.12785030901432037,0.0009229464922100306,284.40586155303754,0.703125,0.8125,372.328125,0.0,239.82278442382812,,284.40586155303754
large-r32-a,large,lora-r32,a,19,0.5859375000000001,0.1251935511827469,0.00033137245918624103,286.1819716289174,0.453125,0.640625,440.265625,0.0,409.2097473144531,,286.1819716289174
large-r32-a,large,lora-r32,a,20,0.9593750000000001,0.10157664120197296,0.000523557304404676,287.7898957100697,0.90625,0.96875,347.125,0.0,188.44387817382812,,287.7898957100697
large-r32-a,large,lora-r32,a,21,0.95,0.10009842365980148,0.00026097765658050776,281.7840191279538,0.8125,0.96875,379.1875,0.0,155.56871032714844,,281.7840191279538
large-r32-a,large,lora-r32,a,22,0.8515625,0.105433888733387,0.0011532289208844304,280.4761896498967,0.765625,0.875,353.0,0.0,359.12786865234375,,280.4761896498967
large-r32-a,large,lora-r32,a,23,0.7578125,0.10518037527799606,0.00042917794780805707,281.63916941697244,0.765625,0.78125,353.9375,0.125,245.73683166503906,,281.63916941697244
large-r32-a,large,lora-r32,a,24,0.8656250000000001,0.07184683531522751,0.0008494600187987089,280.14451501204167,0.90625,0.875,312.375,0.0,27.23699188232422,,280.14451501204167
large-r32-a,large,lora-r32,a,25,0.965625,0.08003111928701401,0.0008407773566432297,276.7167120859958,0.96875,0.96875,239.71875,0.0,232.05821228027344,,276.7167120859958
large-r32-a,large,lora-r32,a,26,1.0,0.06684105843305588,0.0010141785023733974,276.85312107903883,1.0,1.0,236.734375,0.0,0.0,,276.85312107903883
large-r32-a,large,lora-r32,a,27,1.0,0.03866322711110115,0.00044509972212836146,276.8559764380334,1.0,1.0,196.109375,0.0,0.0,,276.8559764380334
large-r32-a,large,lora-r32,a,28,0.9984375,0.051114510744810104,0.00042429513996466994,277.0039980559377,0.984375,1.0,292.046875,0.0,10.968666076660156,,277.0039980559377
large-r32-a,large,lora-r32,a,29,1.0,0.0733775720000267,0.0005568276974372566,277.0950637450442,1.0,1.0,271.796875,0.0,0.0,,277.0950637450442
large-r32-a,large,lora-r32,a,30,0.9984375,0.057975273579359055,0.0005232914118096232,275.4055780110648,0.984375,1.0,265.546875,0.0,14.859107971191406,,275.4055780110648
large-r32-a,large,lora-r32,a,31,1.0,0.04171130433678627,0.0008798392955213785,275.51059442106634,1.0,1.0,195.4375,0.0,0.0,,275.51059442106634
large-r32-a,large,lora-r32,a,32,0.875,0.0695720985531807,0.00034694562782533467,274.29019250301644,1.0,0.875,220.359375,0.125,0.0,,274.29019250301644
large-r32-a,large,lora-r32,a,33,1.0,0.05526520311832428,0.0010958504863083363,275.6263134389883,1.0,1.0,164.75,0.0,0.0,,275.6263134389883
large-r32-a,large,lora-r32,a,34,1.0,0.06654438376426697,0.0005150279030203819,274.3331278070109,1.0,1.0,205.265625,0.0,0.0,,274.3331278070109
large-r32-a,large,lora-r32,a,35,1.0,0.04614626616239548,0.0006116099539212883,274.1427594620036,1.0,1.0,197.078125,0.0,0.0,,274.1427594620036
large-r32-a,large,lora-r32,a,36,0.875,0.04872969910502434,0.000705134472809732,272.89048644702416,1.0,0.875,167.03125,0.125,0.0,,272.89048644702416
large-r32-a,large,lora-r32,a,37,0.846875,0.10709881037473679,0.0006488459184765816,272.38364164193626,0.875,0.859375,285.9375,0.0,322.6614685058594,,272.38364164193626
large-r32-a,large,lora-r32,a,38,1.0,0.05986683443188667,0.0006599457119591534,273.15651265496854,1.0,1.0,191.5,0.0,0.0,,273.15651265496854
large-r32-a,large,lora-r32,a,39,0.9,0.09942220151424408,0.0012716337805613875,275.74454595299903,0.9375,0.90625,199.578125,0.0,219.0010986328125,,275.74454595299903
large-r32-b,large,lora-r32,b,0,0.22031250000000002,0.16424931585788727,0.0005486230948008597,395.5761969500454,0.234375,0.296875,495.75,0.25,263.8114318847656,,395.5761969500454
large-r32-b,large,lora-r32,b,1,0.015624999999999998,0.16595226526260376,0.0006554729188792408,294.47535744693596,0.0625,0.109375,507.953125,0.5,175.07809448242188,,294.47535744693596
large-r32-b,large,lora-r32,b,2,-0.05156249999999999,0.17496848106384277,0.00039678928442299366,293.1664617260685,0.015625,0.046875,511.875,0.75,146.62181091308594,,293.1664617260685
large-r32-b,large,lora-r32,b,3,-0.09999999999999999,0.20339636504650116,0.0005030983593314886,290.54351948201656,0.0,0.0,512.0,1.0,5.2140253501420375e-06,,290.54351948201656
large-r32-b,large,lora-r32,b,4,-0.03749999999999999,0.1960017830133438,0.0003104466013610363,290.89307265600655,0.0,0.0625,512.0,0.75,135.41195678710938,,290.89307265600655
large-r32-b,large,lora-r32,b,5,-0.06874999999999999,0.17403748631477356,0.00043442239984869957,284.53958708804566,0.0,0.03125,512.0,0.75,150.53106689453125,,284.53958708804566
large-r32-b,large,lora-r32,b,6,-0.01874999999999999,0.1797294020652771,0.0007233778014779091,293.29061568691395,0.03125,0.078125,510.234375,0.625,160.47000122070312,,293.29061568691395
large-r32-b,large,lora-r32,b,7,0.084375,0.21734344959259033,0.0004574935883283615,296.27049993898254,0.125,0.171875,494.078125,0.625,126.2291488647461,,296.27049993898254
large-r32-b,large,lora-r32,b,8,0.1015625,0.20338329672813416,0.0004687356122303754,289.57732667401433,0.140625,0.1875,496.828125,0.5,220.55923461914062,,289.57732667401433
large-r32-b,large,lora-r32,b,9,0.21562499999999996,0.20356544852256775,0.0008377731428481638,288.96763108996674,0.1875,0.296875,501.984375,0.375,263.41912841796875,,288.96763108996674
large-r32-b,large,lora-r32,b,10,0.0640625,0.1788661777973175,0.00028318222030065954,287.16291509591974,0.078125,0.15625,507.421875,0.5,211.78517150878906,,287.16291509591974
large-r32-b,large,lora-r32,b,11,0.315625,0.19526216387748718,0.00036258375621400774,287.1669754550094,0.25,0.390625,485.015625,0.125,254.53489685058594,,287.1669754550094
large-r32-b,large,lora-r32,b,12,0.4203125,0.20895132422447205,0.0005910336039960384,287.81118652701844,0.203125,0.5,495.15625,0.0,343.9483337402344,,287.81118652701844
large-r32-b,large,lora-r32,b,13,0.5,0.21651197969913483,0.0005311227287165821,290.31523896800354,0.375,0.5625,472.34375,0.125,266.8092041015625,,290.31523896800354
large-r32-b,large,lora-r32,b,14,0.603125,0.23545710742473602,0.00017959934484679252,287.4257557799574,0.3125,0.671875,473.109375,0.125,263.7203369140625,,287.4257557799574
large-r32-b,large,lora-r32,b,15,0.6765625,0.20915143191814423,0.00022043711214791983,286.5653793590609,0.421875,0.734375,453.34375,0.125,243.0248260498047,,286.5653793590609
large-r32-b,large,lora-r32,b,16,0.8687499999999999,0.18983078002929688,0.000821050489321351,290.6066958779702,0.46875,0.921875,452.21875,0.0,168.1989288330078,,290.6066958779702
large-r32-b,large,lora-r32,b,17,0.8109375000000001,0.24801935255527496,0.0004176463990006596,291.3485166870523,0.515625,0.859375,422.125,0.0,162.2977294921875,,291.3485166870523
large-r32-b,large,lora-r32,b,18,0.9140625,0.18426407873630524,0.0004088840214535594,284.80404495308176,0.765625,0.9375,394.375,0.0,138.0164031982422,,284.80404495308176
large-r32-b,large,lora-r32,b,19,0.9921875,0.18838901817798615,0.0002659771707840264,286.2301690800814,0.921875,1.0,341.28125,0.0,11.11902904510498,,286.2301690800814
large-r32-b,large,lora-r32,b,20,0.796875,0.21224671602249146,0.0005730320699512959,287.96870494796894,0.84375,0.8125,327.8125,0.0,190.90060424804688,,287.96870494796894
large-r32-b,large,lora-r32,b,21,1.0,0.1575019657611847,0.0006332746706902981,281.44609069800936,1.0,1.0,265.546875,0.0,0.0,,281.44609069800936
large-r32-b,large,lora-r32,b,22,0.9328125,0.24089430272579193,0.0006424026796594262,280.38743329199497,0.796875,0.953125,291.703125,0.0,180.53089904785156,,280.38743329199497
large-r32-b,large,lora-r32,b,23,0.8656250000000001,0.2211422175168991,0.0001274700480280444,281.7435487329494,0.90625,0.875,281.828125,0.0,218.21214294433594,,281.7435487329494
large-r32-b,large,lora-r32,b,24,1.0,0.1869090050458908,0.0003762887790799141,279.8012869480299,1.0,1.0,217.734375,0.0,0.0,,279.8012869480299
large-r32-b,large,lora-r32,b,25,0.9375,0.18442943692207336,0.0006613974110223353,277.1304773479933,1.0,0.9375,250.140625,0.0,127.93488311767578,,277.1304773479933
large-r32-b,large,lora-r32,b,26,0.8546875,0.1686585694551468,0.00021765042038168758,276.14803850697353,0.953125,0.859375,245.40625,0.0,117.71046447753906,,276.14803850697353
large-r32-b,large,lora-r32,b,27,1.0,0.1470247358083725,1.9076844182563946e-05,277.83654652000405,1.0,1.0,206.9375,0.0,0.0,,277.83654652000405
large-r32-b,large,lora-r32,b,28,1.0,0.15090006589889526,0.0002710815751925111,276.10031236801296,1.0,1.0,173.125,0.0,0.0,,276.10031236801296
large-r32-b,large,lora-r32,b,29,0.890625,0.1730813980102539,0.00025696124066598713,277.07428677310236,1.0,0.890625,164.609375,0.0,115.25721740722656,,277.07428677310236
large-r32-b,large,lora-r32,b,30,0.8765625,0.1751513034105301,0.00019842662732116878,275.61952464899514,0.859375,0.890625,279.109375,0.0,147.3262939453125,,275.61952464899514
large-r32-b,large,lora-r32,b,31,1.0,0.15125465393066406,0.0006081077153794467,275.714029309107,1.0,1.0,158.5625,0.0,0.0,,275.714029309107
large-r32-b,large,lora-r32,b,32,1.0,0.15828464925289154,0.00038135057548061013,273.9010657579638,1.0,1.0,155.5,0.0,0.0,,273.9010657579638
large-r32-b,large,lora-r32,b,33,1.0,0.16099902987480164,0.000386385916499421,276.4924093419686,1.0,1.0,210.4375,0.0,0.0,,276.4924093419686
large-r32-b,large,lora-r32,b,34,1.0,0.12642662227153778,0.00024818768724799156,273.20407935092226,1.0,1.0,167.203125,0.0,0.0,,273.20407935092226
large-r32-b,large,lora-r32,b,35,0.96875,0.1538347601890564,0.0002130871725967154,274.5410347880097,1.0,0.96875,189.046875,0.0,81.10879516601562,,274.5410347880097
large-r32-b,large,lora-r32,b,36,1.0,0.1787497103214264,0.0005272088455967605,273.0994467859855,1.0,1.0,151.390625,0.0,0.0,,273.0994467859855
large-r32-b,large,lora-r32,b,37,0.9359375,0.17672443389892578,0.0005589643260464072,273.0267207119614,0.984375,0.9375,181.109375,0.0,154.3145294189453,,273.0267207119614
large-r32-b,large,lora-r32,b,38,0.871875,0.17413757741451263,0.0003678632783703506,273.34456160198897,0.96875,0.875,197.3125,0.0,191.89231872558594,,273.34456160198897
large-r32-b,large,lora-r32,b,39,1.0,0.1462232768535614,0.000515762425493449,275.5552044779761,1.0,1.0,166.890625,0.0,0.0,,275.5552044779761
